# $Header: /cvsroot/mepfpu/src/rtl/verification/VECTORS/adds.dat,v 1.1 2002/11/21 10:57:42 sinbadw Exp $
adds p eq - bf800000 40a00000 40800000
adds m eq - 40a00000 bf800000 40800000
adds m eq - bf800000 40a00000 40800000
adds n eq - c0a00000 3f800000 c0800000
adds n eq - 3f800000 c0a00000 c0800000
adds z eq - c0a00000 3f800000 c0800000
adds z eq - 3f800000 c0a00000 c0800000
adds p eq - c0a00000 3f800000 c0800000
adds p eq - 3f800000 c0a00000 c0800000
adds m eq - c0a00000 3f800000 c0800000
adds m eq - 3f800000 c0a00000 c0800000
adds n eq - 40000000 c0a00000 c0400000
adds n eq - c0a00000 40000000 c0400000
adds z eq - 40000000 c0a00000 c0400000
adds z eq - c0a00000 40000000 c0400000
adds p eq - 40000000 c0a00000 c0400000
adds p eq - c0a00000 40000000 c0400000
adds m eq - 40000000 c0a00000 c0400000
adds m eq - c0a00000 40000000 c0400000
adds n eq - c0000000 40a00000 40400000
adds n eq - 40a00000 c0000000 40400000
adds z eq - c0000000 40a00000 40400000
adds z eq - 40a00000 c0000000 40400000
adds p eq - c0000000 40a00000 40400000
adds p eq - 40a00000 c0000000 40400000
adds m eq - c0000000 40a00000 40400000
adds m eq - 40a00000 c0000000 40400000
adds n eq - 40000000 c0800000 c0000000
adds n eq - c0800000 40000000 c0000000
adds z eq - 40000000 c0800000 c0000000
adds z eq - c0800000 40000000 c0000000
adds p eq - 40000000 c0800000 c0000000
adds p eq - c0800000 40000000 c0000000
adds m eq - 40000000 c0800000 c0000000
adds m eq - c0800000 40000000 c0000000
adds n eq - 40800000 c0000000 40000000
adds n eq - c0000000 40800000 40000000
adds z eq - 40800000 c0000000 40000000
adds z eq - c0000000 40800000 40000000
adds p eq - 40800000 c0000000 40000000
adds p eq - c0000000 40800000 40000000
adds m eq - 40800000 c0000000 40000000
adds m eq - c0000000 40800000 40000000
adds n eq - 00000000 80000000 00000000
adds n eq - 80000000 00000000 00000000
adds z eq - 00000000 80000000 00000000
adds z eq - 80000000 00000000 00000000
adds p eq - 00000000 80000000 00000000
adds p eq - 80000000 00000000 00000000
adds m eq - 00000000 80000000 80000000
adds m eq - 80000000 00000000 80000000
adds n eq - 00000000 00000000 00000000
adds z eq - 00000000 00000000 00000000
adds p eq - 00000000 00000000 00000000
adds m eq - 00000000 00000000 00000000
adds n eq - 80000000 80000000 80000000
adds z eq - 80000000 80000000 80000000
adds p eq - 80000000 80000000 80000000
adds m eq - 80000000 80000000 80000000
adds n eq - 00000000 007fffff 007fffff
adds n eq - 007fffff 00000000 007fffff
adds z eq - 00000000 007fffff 007fffff
adds z eq - 007fffff 00000000 007fffff
adds p eq - 00000000 007fffff 007fffff
adds p eq - 007fffff 00000000 007fffff
adds m eq - 00000000 007fffff 007fffff
adds m eq - 007fffff 00000000 007fffff
adds n eq - 80000000 007fffff 007fffff
adds n eq - 007fffff 80000000 007fffff
adds z eq - 80000000 007fffff 007fffff
adds z eq - 007fffff 80000000 007fffff
adds p eq - 80000000 007fffff 007fffff
adds p eq - 007fffff 80000000 007fffff
adds m eq - 80000000 007fffff 007fffff
adds m eq - 007fffff 80000000 007fffff
adds n eq - 00000000 807fffff 807fffff
adds n eq - 807fffff 00000000 807fffff
adds z eq - 00000000 807fffff 807fffff
adds z eq - 807fffff 00000000 807fffff
adds p eq - 00000000 807fffff 807fffff
adds p eq - 807fffff 00000000 807fffff
adds m eq - 00000000 807fffff 807fffff
adds m eq - 807fffff 00000000 807fffff
adds n eq - 80000000 807fffff 807fffff
adds n eq - 807fffff 80000000 807fffff
adds z eq - 80000000 807fffff 807fffff
adds z eq - 807fffff 80000000 807fffff
adds p eq - 80000000 807fffff 807fffff
adds p eq - 807fffff 80000000 807fffff
adds m eq - 80000000 807fffff 807fffff
adds m eq - 807fffff 80000000 807fffff
adds n eq - 00000003 00000000 00000003
adds n eq - 00000000 00000003 00000003
adds z eq - 00000003 00000000 00000003
adds z eq - 00000000 00000003 00000003
adds p eq - 00000003 00000000 00000003
adds p eq - 00000000 00000003 00000003
adds m eq - 00000003 00000000 00000003
adds m eq - 00000000 00000003 00000003
adds n eq - 00000003 80000000 00000003
adds n eq - 80000000 00000003 00000003
adds z eq - 00000003 80000000 00000003
adds z eq - 80000000 00000003 00000003
adds p eq - 00000003 80000000 00000003
adds p eq - 80000000 00000003 00000003
adds m eq - 00000003 80000000 00000003
adds m eq - 80000000 00000003 00000003
adds n eq - 80000003 00000000 80000003
adds n eq - 00000000 80000003 80000003
adds z eq - 80000003 00000000 80000003
adds z eq - 00000000 80000003 80000003
adds p eq - 80000003 00000000 80000003
adds p eq - 00000000 80000003 80000003
adds m eq - 80000003 00000000 80000003
adds m eq - 00000000 80000003 80000003
adds n eq - 80000003 80000000 80000003
adds n eq - 80000000 80000003 80000003
adds z eq - 80000003 80000000 80000003
adds z eq - 80000000 80000003 80000003
adds p eq - 80000003 80000000 80000003
adds p eq - 80000000 80000003 80000003
adds m eq - 80000003 80000000 80000003
adds m eq - 80000000 80000003 80000003
adds n eq - 80000000 80800000 80800000
adds n eq - 80800000 80000000 80800000
adds z eq - 80000000 80800000 80800000
adds z eq - 80800000 80000000 80800000
adds p eq - 80000000 80800000 80800000
adds p eq - 80800000 80000000 80800000
adds m eq - 80000000 80800000 80800000
adds m eq - 80800000 80000000 80800000
adds n eq - 00800000 00000000 00800000
adds n eq - 00000000 00800000 00800000
adds z eq - 00800000 00000000 00800000
adds z eq - 00000000 00800000 00800000
adds p eq - 00800000 00000000 00800000
adds p eq - 00000000 00800000 00800000
adds m eq - 00800000 00000000 00800000
adds m eq - 00000000 00800000 00800000
adds n eq - 00000000 80800000 80800000
adds n eq - 80800000 00000000 80800000
adds z eq - 00000000 80800000 80800000
adds z eq - 80800000 00000000 80800000
adds p eq - 00000000 80800000 80800000
adds p eq - 80800000 00000000 80800000
adds m eq - 00000000 80800000 80800000
adds m eq - 80800000 00000000 80800000
adds n eq - 00000000 7f000000 7f000000
adds n eq - 7f000000 00000000 7f000000
adds z eq - 00000000 7f000000 7f000000
adds z eq - 7f000000 00000000 7f000000
adds p eq - 00000000 7f000000 7f000000
adds p eq - 7f000000 00000000 7f000000
adds m eq - 00000000 7f000000 7f000000
adds m eq - 7f000000 00000000 7f000000
adds n eq - 80000000 7f000000 7f000000
adds n eq - 7f000000 80000000 7f000000
adds z eq - 80000000 7f000000 7f000000
adds z eq - 7f000000 80000000 7f000000
adds p eq - 80000000 7f000000 7f000000
adds p eq - 7f000000 80000000 7f000000
adds m eq - 80000000 7f000000 7f000000
adds m eq - 7f000000 80000000 7f000000
adds n eq - ff000000 00000000 ff000000
adds n eq - 00000000 ff000000 ff000000
adds z eq - ff000000 00000000 ff000000
adds z eq - 00000000 ff000000 ff000000
adds p eq - ff000000 00000000 ff000000
adds p eq - 00000000 ff000000 ff000000
adds m eq - ff000000 00000000 ff000000
adds m eq - 00000000 ff000000 ff000000
adds n eq - ff000000 80000000 ff000000
adds n eq - 80000000 ff000000 ff000000
adds z eq - ff000000 80000000 ff000000
adds z eq - 80000000 ff000000 ff000000
adds p eq - ff000000 80000000 ff000000
adds p eq - 80000000 ff000000 ff000000
adds m eq - ff000000 80000000 ff000000
adds m eq - 80000000 ff000000 ff000000
adds n eq - 3f800000 80000000 3f800000
adds n eq - 80000000 3f800000 3f800000
adds z eq - 3f800000 80000000 3f800000
adds z eq - 80000000 3f800000 3f800000
adds p eq - 3f800000 80000000 3f800000
adds p eq - 80000000 3f800000 3f800000
adds m eq - 3f800000 80000000 3f800000
adds m eq - 80000000 3f800000 3f800000
adds n eq - bf800000 80000000 bf800000
adds n eq - 80000000 bf800000 bf800000
adds z eq - bf800000 80000000 bf800000
adds z eq - 80000000 bf800000 bf800000
adds p eq - bf800000 80000000 bf800000
adds p eq - 80000000 bf800000 bf800000
adds m eq - bf800000 80000000 bf800000
adds m eq - 80000000 bf800000 bf800000
adds n eq - 00000000 3f800000 3f800000
adds n eq - 3f800000 00000000 3f800000
adds z eq - 00000000 3f800000 3f800000
adds z eq - 3f800000 00000000 3f800000
adds p eq - 00000000 3f800000 3f800000
adds p eq - 3f800000 00000000 3f800000
adds m eq - 00000000 3f800000 3f800000
adds m eq - 3f800000 00000000 3f800000
adds n eq - 40a00000 80000000 40a00000
adds n eq - 80000000 40a00000 40a00000
adds z eq - 40a00000 80000000 40a00000
adds z eq - 80000000 40a00000 40a00000
adds p eq - 40a00000 80000000 40a00000
adds p eq - 80000000 40a00000 40a00000
adds m eq - 40a00000 80000000 40a00000
adds m eq - 80000000 40a00000 40a00000
adds n eq - 40a00000 00000000 40a00000
adds n eq - 00000000 40a00000 40a00000
adds z eq - 40a00000 00000000 40a00000
adds z eq - 00000000 40a00000 40a00000
adds p eq - 40a00000 00000000 40a00000
adds p eq - 00000000 40a00000 40a00000
adds m eq - 40a00000 00000000 40a00000
adds m eq - 00000000 40a00000 40a00000
adds n eq - 7f800000 00000000 7f800000
adds n eq - 00000000 7f800000 7f800000
adds z eq - 7f800000 00000000 7f800000
adds z eq - 00000000 7f800000 7f800000
adds p eq - 7f800000 00000000 7f800000
adds p eq - 00000000 7f800000 7f800000
adds m eq - 7f800000 00000000 7f800000
adds m eq - 00000000 7f800000 7f800000
adds n eq - 7f800000 80000000 7f800000
adds n eq - 80000000 7f800000 7f800000
adds z eq - 7f800000 80000000 7f800000
adds z eq - 80000000 7f800000 7f800000
adds p eq - 7f800000 80000000 7f800000
adds p eq - 80000000 7f800000 7f800000
adds m eq - 7f800000 80000000 7f800000
adds m eq - 80000000 7f800000 7f800000
adds n eq - ff800000 00000000 ff800000
adds n eq - 00000000 ff800000 ff800000
adds z eq - ff800000 00000000 ff800000
adds z eq - 00000000 ff800000 ff800000
adds p eq - ff800000 00000000 ff800000
adds p eq - 00000000 ff800000 ff800000
adds m eq - ff800000 00000000 ff800000
adds m eq - 00000000 ff800000 ff800000
adds n eq - ff800000 80000000 ff800000
adds n eq - 80000000 ff800000 ff800000
adds z eq - ff800000 80000000 ff800000
adds z eq - 80000000 ff800000 ff800000
adds p eq - ff800000 80000000 ff800000
adds p eq - 80000000 ff800000 ff800000
adds m eq - ff800000 80000000 ff800000
adds m eq - 80000000 ff800000 ff800000
adds n uo - 7fc00000 00000000 7fc00000
adds n uo - 00000000 7fc00000 7fc00000
adds z uo - 7fc00000 00000000 7fc00000
adds z uo - 00000000 7fc00000 7fc00000
adds p uo - 7fc00000 00000000 7fc00000
adds p uo - 00000000 7fc00000 7fc00000
adds m uo - 7fc00000 00000000 7fc00000
adds m uo - 00000000 7fc00000 7fc00000
adds n uo - 7fc00000 80000000 7fc00000
adds n uo - 80000000 7fc00000 7fc00000
adds z uo - 7fc00000 80000000 7fc00000
adds z uo - 80000000 7fc00000 7fc00000
adds p uo - 7fc00000 80000000 7fc00000
adds p uo - 80000000 7fc00000 7fc00000
adds m uo - 7fc00000 80000000 7fc00000
adds m uo - 80000000 7fc00000 7fc00000
adds n eq - 7f800000 7f800000 7f800000
adds z eq - 7f800000 7f800000 7f800000
adds p eq - 7f800000 7f800000 7f800000
adds m eq - 7f800000 7f800000 7f800000
adds n eq - ff800000 ff800000 ff800000
adds z eq - ff800000 ff800000 ff800000
adds p eq - ff800000 ff800000 ff800000
adds m eq - ff800000 ff800000 ff800000
adds n uo v ff800000 7f800000 7fc00000
adds n uo v 7f800000 ff800000 7fc00000
adds z uo v ff800000 7f800000 7fc00000
adds z uo v 7f800000 ff800000 7fc00000
adds p uo v ff800000 7f800000 7fc00000
adds p uo v 7f800000 ff800000 7fc00000
adds m uo v ff800000 7f800000 7fc00000
adds m uo v 7f800000 ff800000 7fc00000
adds n eq - 7f800000 007fffff 7f800000
adds n eq - 007fffff 7f800000 7f800000
adds z eq - 7f800000 007fffff 7f800000
adds z eq - 007fffff 7f800000 7f800000
adds p eq - 7f800000 007fffff 7f800000
adds p eq - 007fffff 7f800000 7f800000
adds m eq - 7f800000 007fffff 7f800000
adds m eq - 007fffff 7f800000 7f800000
adds n eq - ff800000 007fffff ff800000
adds n eq - 007fffff ff800000 ff800000
adds z eq - ff800000 007fffff ff800000
adds z eq - 007fffff ff800000 ff800000
adds p eq - ff800000 007fffff ff800000
adds p eq - 007fffff ff800000 ff800000
adds m eq - ff800000 007fffff ff800000
adds m eq - 007fffff ff800000 ff800000
adds n eq - 7f800000 807fffff 7f800000
adds n eq - 807fffff 7f800000 7f800000
adds z eq - 7f800000 807fffff 7f800000
adds z eq - 807fffff 7f800000 7f800000
adds p eq - 7f800000 807fffff 7f800000
adds p eq - 807fffff 7f800000 7f800000
adds m eq - 7f800000 807fffff 7f800000
adds m eq - 807fffff 7f800000 7f800000
adds n eq - ff800000 807fffff ff800000
adds n eq - 807fffff ff800000 ff800000
adds z eq - ff800000 807fffff ff800000
adds z eq - 807fffff ff800000 ff800000
adds p eq - ff800000 807fffff ff800000
adds p eq - 807fffff ff800000 ff800000
adds m eq - ff800000 807fffff ff800000
adds m eq - 807fffff ff800000 ff800000
adds n eq - 00000003 7f800000 7f800000
adds n eq - 7f800000 00000003 7f800000
adds z eq - 00000003 7f800000 7f800000
adds z eq - 7f800000 00000003 7f800000
adds p eq - 00000003 7f800000 7f800000
adds p eq - 7f800000 00000003 7f800000
adds m eq - 00000003 7f800000 7f800000
adds m eq - 7f800000 00000003 7f800000
adds n eq - 00000003 ff800000 ff800000
adds n eq - ff800000 00000003 ff800000
adds z eq - 00000003 ff800000 ff800000
adds z eq - ff800000 00000003 ff800000
adds p eq - 00000003 ff800000 ff800000
adds p eq - ff800000 00000003 ff800000
adds m eq - 00000003 ff800000 ff800000
adds m eq - ff800000 00000003 ff800000
adds n eq - 80000003 7f800000 7f800000
adds n eq - 7f800000 80000003 7f800000
adds z eq - 80000003 7f800000 7f800000
adds z eq - 7f800000 80000003 7f800000
adds p eq - 80000003 7f800000 7f800000
adds p eq - 7f800000 80000003 7f800000
adds m eq - 80000003 7f800000 7f800000
adds m eq - 7f800000 80000003 7f800000
adds n eq - 80000003 ff800000 ff800000
adds n eq - ff800000 80000003 ff800000
adds z eq - 80000003 ff800000 ff800000
adds z eq - ff800000 80000003 ff800000
adds p eq - 80000003 ff800000 ff800000
adds p eq - ff800000 80000003 ff800000
adds m eq - 80000003 ff800000 ff800000
adds m eq - ff800000 80000003 ff800000
adds n eq - 7f800000 7f000000 7f800000
adds n eq - 7f000000 7f800000 7f800000
adds z eq - 7f800000 7f000000 7f800000
adds z eq - 7f000000 7f800000 7f800000
adds p eq - 7f800000 7f000000 7f800000
adds p eq - 7f000000 7f800000 7f800000
adds m eq - 7f800000 7f000000 7f800000
adds m eq - 7f000000 7f800000 7f800000
adds n eq - 7f800000 ff000000 7f800000
adds n eq - ff000000 7f800000 7f800000
adds z eq - 7f800000 ff000000 7f800000
adds z eq - ff000000 7f800000 7f800000
adds p eq - 7f800000 ff000000 7f800000
adds p eq - ff000000 7f800000 7f800000
adds m eq - 7f800000 ff000000 7f800000
adds m eq - ff000000 7f800000 7f800000
adds n eq - ff800000 7f000000 ff800000
adds n eq - 7f000000 ff800000 ff800000
adds z eq - ff800000 7f000000 ff800000
adds z eq - 7f000000 ff800000 ff800000
adds p eq - ff800000 7f000000 ff800000
adds p eq - 7f000000 ff800000 ff800000
adds m eq - ff800000 7f000000 ff800000
adds m eq - 7f000000 ff800000 ff800000
adds n eq - ff800000 ff000000 ff800000
adds n eq - ff000000 ff800000 ff800000
adds z eq - ff800000 ff000000 ff800000
adds z eq - ff000000 ff800000 ff800000
adds p eq - ff800000 ff000000 ff800000
adds p eq - ff000000 ff800000 ff800000
adds m eq - ff800000 ff000000 ff800000
adds m eq - ff000000 ff800000 ff800000
adds n uo - 7fc00000 7f800000 7fc00000
adds n uo - 7f800000 7fc00000 7fc00000
adds z uo - 7fc00000 7f800000 7fc00000
adds z uo - 7f800000 7fc00000 7fc00000
adds p uo - 7fc00000 7f800000 7fc00000
adds p uo - 7f800000 7fc00000 7fc00000
adds m uo - 7fc00000 7f800000 7fc00000
adds m uo - 7f800000 7fc00000 7fc00000
adds n uo - 7fc00000 ff800000 7fc00000
adds n uo - ff800000 7fc00000 7fc00000
adds z uo - 7fc00000 ff800000 7fc00000
adds z uo - ff800000 7fc00000 7fc00000
adds p uo - 7fc00000 ff800000 7fc00000
adds p uo - ff800000 7fc00000 7fc00000
adds m uo - 7fc00000 ff800000 7fc00000
adds m uo - ff800000 7fc00000 7fc00000
adds n uo - 7fc00000 7fc00000 7fc00000
adds z uo - 7fc00000 7fc00000 7fc00000
adds p uo - 7fc00000 7fc00000 7fc00000
adds m uo - 7fc00000 7fc00000 7fc00000
adds n uo - 007fffff 7fc00000 7fc00000
adds n uo - 7fc00000 007fffff 7fc00000
adds z uo - 007fffff 7fc00000 7fc00000
adds z uo - 7fc00000 007fffff 7fc00000
adds p uo - 007fffff 7fc00000 7fc00000
adds p uo - 7fc00000 007fffff 7fc00000
adds m uo - 007fffff 7fc00000 7fc00000
adds m uo - 7fc00000 007fffff 7fc00000
adds n uo - 807fffff 7fc00000 7fc00000
adds n uo - 7fc00000 807fffff 7fc00000
adds z uo - 807fffff 7fc00000 7fc00000
adds z uo - 7fc00000 807fffff 7fc00000
adds p uo - 807fffff 7fc00000 7fc00000
adds p uo - 7fc00000 807fffff 7fc00000
adds m uo - 807fffff 7fc00000 7fc00000
adds m uo - 7fc00000 807fffff 7fc00000
adds n uo - 7fc00000 00000001 7fc00000
adds n uo - 00000001 7fc00000 7fc00000
adds z uo - 7fc00000 00000001 7fc00000
adds z uo - 00000001 7fc00000 7fc00000
adds p uo - 7fc00000 00000001 7fc00000
adds p uo - 00000001 7fc00000 7fc00000
adds m uo - 7fc00000 00000001 7fc00000
adds m uo - 00000001 7fc00000 7fc00000
adds n uo - 7fc00000 80000001 7fc00000
adds n uo - 80000001 7fc00000 7fc00000
adds z uo - 7fc00000 80000001 7fc00000
adds z uo - 80000001 7fc00000 7fc00000
adds p uo - 7fc00000 80000001 7fc00000
adds p uo - 80000001 7fc00000 7fc00000
adds m uo - 7fc00000 80000001 7fc00000
adds m uo - 80000001 7fc00000 7fc00000
adds n uo - 7fc00000 3f800000 7fc00000
adds n uo - 3f800000 7fc00000 7fc00000
adds z uo - 7fc00000 3f800000 7fc00000
adds z uo - 3f800000 7fc00000 7fc00000
adds p uo - 7fc00000 3f800000 7fc00000
adds p uo - 3f800000 7fc00000 7fc00000
adds m uo - 7fc00000 3f800000 7fc00000
adds m uo - 3f800000 7fc00000 7fc00000
adds n uo - 7fc00000 bf800000 7fc00000
adds n uo - bf800000 7fc00000 7fc00000
adds z uo - 7fc00000 bf800000 7fc00000
adds z uo - bf800000 7fc00000 7fc00000
adds p uo - 7fc00000 bf800000 7fc00000
adds p uo - bf800000 7fc00000 7fc00000
adds m uo - 7fc00000 bf800000 7fc00000
adds m uo - bf800000 7fc00000 7fc00000
adds n uo - 7fc00000 7f7fffff 7fc00000
adds n uo - 7f7fffff 7fc00000 7fc00000
adds z uo - 7fc00000 7f7fffff 7fc00000
adds z uo - 7f7fffff 7fc00000 7fc00000
adds p uo - 7fc00000 7f7fffff 7fc00000
adds p uo - 7f7fffff 7fc00000 7fc00000
adds m uo - 7fc00000 7f7fffff 7fc00000
adds m uo - 7f7fffff 7fc00000 7fc00000
adds n uo - 7fc00000 ff7fffff 7fc00000
adds n uo - ff7fffff 7fc00000 7fc00000
adds z uo - 7fc00000 ff7fffff 7fc00000
adds z uo - ff7fffff 7fc00000 7fc00000
adds p uo - 7fc00000 ff7fffff 7fc00000
adds p uo - ff7fffff 7fc00000 7fc00000
adds m uo - 7fc00000 ff7fffff 7fc00000
adds m uo - ff7fffff 7fc00000 7fc00000
adds n eq xo 7f000000 7f000000 7f800000
adds p eq xo 7f000000 7f000000 7f800000
adds z eq xo 7f000000 7f000000 7f7fffff
adds m eq xo 7f000000 7f000000 7f7fffff
adds n eq xo ff000000 ff000000 ff800000
adds m eq xo ff000000 ff000000 ff800000
adds z eq xo ff000000 ff000000 ff7fffff
adds p eq xo ff000000 ff000000 ff7fffff
adds n eq xo 7f7ffffe 7f7ffffe 7f800000
adds p eq xo 7f7ffffe 7f7ffffe 7f800000
adds z eq xo 7f7ffffe 7f7ffffe 7f7fffff
adds m eq xo 7f7ffffe 7f7ffffe 7f7fffff
adds n eq xo ff7ffffe ff7ffffe ff800000
adds m eq xo ff7ffffe ff7ffffe ff800000
adds z eq xo ff7ffffe ff7ffffe ff7fffff
adds p eq xo ff7ffffe ff7ffffe ff7fffff
adds n eq xo 7f7ffffe 7f7fffff 7f800000
adds n eq xo 7f7fffff 7f7ffffe 7f800000
adds p eq xo 7f7ffffe 7f7fffff 7f800000
adds p eq xo 7f7fffff 7f7ffffe 7f800000
adds z eq xo 7f7ffffe 7f7fffff 7f7fffff
adds z eq xo 7f7fffff 7f7ffffe 7f7fffff
adds m eq xo 7f7ffffe 7f7fffff 7f7fffff
adds m eq xo 7f7fffff 7f7ffffe 7f7fffff
adds n eq xo ff7ffffe ff7fffff ff800000
adds n eq xo ff7fffff ff7ffffe ff800000
adds m eq xo ff7ffffe ff7fffff ff800000
adds m eq xo ff7fffff ff7ffffe ff800000
adds z eq xo ff7ffffe ff7fffff ff7fffff
adds z eq xo ff7fffff ff7ffffe ff7fffff
adds p eq xo ff7ffffe ff7fffff ff7fffff
adds p eq xo ff7fffff ff7ffffe ff7fffff
adds n eq xo 7f000001 7f000000 7f800000
adds n eq xo 7f000000 7f000001 7f800000
adds p eq xo 7f000001 7f000000 7f800000
adds p eq xo 7f000000 7f000001 7f800000
adds z eq xo 7f000001 7f000000 7f7fffff
adds z eq xo 7f000000 7f000001 7f7fffff
adds m eq xo 7f000001 7f000000 7f7fffff
adds m eq xo 7f000000 7f000001 7f7fffff
adds n eq xo ff000001 ff000000 ff800000
adds n eq xo ff000000 ff000001 ff800000
adds m eq xo ff000001 ff000000 ff800000
adds m eq xo ff000000 ff000001 ff800000
adds z eq xo ff000001 ff000000 ff7fffff
adds z eq xo ff000000 ff000001 ff7fffff
adds p eq xo ff000001 ff000000 ff7fffff
adds p eq xo ff000000 ff000001 ff7fffff
adds n eq xo 7f7fffff 74000000 7f800000
adds n eq xo 74000000 7f7fffff 7f800000
adds p eq xo 7f7fffff 74000000 7f800000
adds p eq xo 74000000 7f7fffff 7f800000
adds z eq xo 7f7fffff 74000000 7f7fffff
adds z eq xo 74000000 7f7fffff 7f7fffff
adds m eq xo 7f7fffff 74000000 7f7fffff
adds m eq xo 74000000 7f7fffff 7f7fffff
adds n eq xo ff7fffff f4000000 ff800000
adds n eq xo f4000000 ff7fffff ff800000
adds m eq xo ff7fffff f4000000 ff800000
adds m eq xo f4000000 ff7fffff ff800000
adds z eq xo ff7fffff f4000000 ff7fffff
adds z eq xo f4000000 ff7fffff ff7fffff
adds p eq xo ff7fffff f4000000 ff7fffff
adds p eq xo f4000000 ff7fffff ff7fffff
adds n eq x 7f7fffff 3f800000 7f7fffff
adds n eq x 3f800000 7f7fffff 7f7fffff
adds z eq x 7f7fffff 3f800000 7f7fffff
adds z eq x 3f800000 7f7fffff 7f7fffff
adds m eq x 7f7fffff 3f800000 7f7fffff
adds m eq x 3f800000 7f7fffff 7f7fffff
adds p eq xo 7f7fffff 3f800000 7f800000
adds p eq xo 3f800000 7f7fffff 7f800000
adds n eq x ff7fffff bf800000 ff7fffff
adds n eq x bf800000 ff7fffff ff7fffff
adds z eq x ff7fffff bf800000 ff7fffff
adds z eq x bf800000 ff7fffff ff7fffff
adds p eq x ff7fffff bf800000 ff7fffff
adds p eq x bf800000 ff7fffff ff7fffff
adds m eq xo ff7fffff bf800000 ff800000
adds m eq xo bf800000 ff7fffff ff800000
adds n eq x 00000001 7f7fffff 7f7fffff
adds n eq x 7f7fffff 00000001 7f7fffff
adds z eq x 00000001 7f7fffff 7f7fffff
adds z eq x 7f7fffff 00000001 7f7fffff
adds m eq x 00000001 7f7fffff 7f7fffff
adds m eq x 7f7fffff 00000001 7f7fffff
adds p eq xo 00000001 7f7fffff 7f800000
adds p eq xo 7f7fffff 00000001 7f800000
adds n eq x 80000001 ff7fffff ff7fffff
adds n eq x ff7fffff 80000001 ff7fffff
adds z eq x 80000001 ff7fffff ff7fffff
adds z eq x ff7fffff 80000001 ff7fffff
adds p eq x 80000001 ff7fffff ff7fffff
adds p eq x ff7fffff 80000001 ff7fffff
adds m eq xo 80000001 ff7fffff ff800000
adds m eq xo ff7fffff 80000001 ff800000
adds n eq x 7f7fffff 72800000 7f7fffff
adds n eq x 72800000 7f7fffff 7f7fffff
adds z eq x 7f7fffff 72800000 7f7fffff
adds z eq x 72800000 7f7fffff 7f7fffff
adds m eq x 7f7fffff 72800000 7f7fffff
adds m eq x 72800000 7f7fffff 7f7fffff
adds p eq xo 7f7fffff 72800000 7f800000
adds p eq xo 72800000 7f7fffff 7f800000
adds n eq x ff7fffff f2800000 ff7fffff
adds n eq x f2800000 ff7fffff ff7fffff
adds z eq x ff7fffff f2800000 ff7fffff
adds z eq x f2800000 ff7fffff ff7fffff
adds p eq x ff7fffff f2800000 ff7fffff
adds p eq x f2800000 ff7fffff ff7fffff
adds m eq xo ff7fffff f2800000 ff800000
adds m eq xo f2800000 ff7fffff ff800000
adds n eq x 7f7fffff 72800001 7f7fffff
adds n eq x 72800001 7f7fffff 7f7fffff
adds z eq x 7f7fffff 72800001 7f7fffff
adds z eq x 72800001 7f7fffff 7f7fffff
adds m eq x 7f7fffff 72800001 7f7fffff
adds m eq x 72800001 7f7fffff 7f7fffff
